pressure,nn_distance
7.526295180222547,4.241176273401573
7.526295180222547,2.154556806281339
7.526295180222547,1.0623656659416172
7.526295180222547,3.8479085085709404
7.526295180222547,5.05724666271301
7.526295180222547,12.588278394658841
7.526295180222547,6.614360844175522
7.526295180222547,8.14983438601575
7.526295180222547,7.124954021775842
7.526295180222547,5.387855572880385
7.526295180222547,8.017979983842984
7.526295180222547,7.746694698806714
7.526295180222547,6.0772028735840395
7.526295180222547,3.0139754048128036
7.526295180222547,6.610256079656673
7.526295180222547,5.609001707469111
7.526295180222547,2.5810552509900075
7.526295180222547,4.157480762158816
7.526295180222547,3.686674313614859
7.526295180222547,2.2405084671876137
7.526295180222547,8.604044485959564
7.526295180222547,6.689804908891052
7.526295180222547,3.5472306003387017
7.526295180222547,0.4395320136700593
7.526295180222547,0.8598217015862134
7.526295180222547,0.4980875469359093
7.526295180222547,5.370922921634447
7.526295180222547,6.592099228494513
7.526295180222547,0.7174583184358166
7.526295180222547,6.07686836912611
7.526295180222547,7.058035782488067
7.526295180222547,7.57081980595365
7.526295180222547,6.237069736683237
7.526295180222547,5.442787532847727
7.526295180222547,11.331464132897956
7.526295180222547,9.935436924018857
7.526295180222547,5.833670325149086
7.526295180222547,3.316457550586321
7.526295180222547,1.673833303762401
7.526295180222547,1.3205350784521144
7.526295180222547,9.793029644801257
7.526295180222547,2.202762182720287
7.526295180222547,9.558834622827028
7.526295180222547,6.765111644472206
7.526295180222547,1.3686191207428613
7.526295180222547,2.2709966095051577
7.526295180222547,7.613693237005177
7.526295180222547,4.979108482552815
7.526295180222547,3.8734711620147855
7.526295180222547,5.82916465565666
7.526295180222547,1.7533955076880168
7.526295180222547,6.444114785983355
7.526295180222547,1.8470751007105313
7.526295180222547,5.441955935292592
7.526295180222547,4.132019823643466
7.526295180222547,3.5263516961383727
7.526295180222547,3.5018932434217915
7.526295180222547,1.9327753494614173
7.526295180222547,5.715694398714425
7.526295180222547,6.864662325639555
7.526295180222547,2.4717004313000515
7.526295180222547,2.2458218737761677
7.526295180222547,3.1620750797346275
7.526295180222547,5.018377373592547
7.526295180222547,5.531465534003238
7.526295180222547,7.276587924802426
7.526295180222547,3.1904580953184167
7.526295180222547,8.262122957658645
7.526295180222547,3.30979640390813
7.526295180222547,4.7349722983940845
7.526295180222547,2.542314949161673
7.526295180222547,8.139719724456093
7.526295180222547,8.385049745421215
7.526295180222547,8.136855312227988
7.526295180222547,2.5038567825943723
7.526295180222547,4.843512568990548
7.526295180222547,9.798221349517595
7.526295180222547,7.638783746376867
7.526295180222547,5.142750483573965
7.526295180222547,1.5066907247575583
7.526295180222547,7.565357024904452
7.526295180222547,3.6244948032740534
7.526295180222547,5.219473790403277
7.526295180222547,6.706974472863838
7.526295180222547,4.267116867904344
7.526295180222547,8.296274549598344
7.526295180222547,3.601038062535617
7.526295180222547,8.706742285260969
7.526295180222547,4.120955915969019
7.526295180222547,4.390563295023678
7.526295180222547,5.921397835343113
7.526295180222547,8.947141273888176
7.526295180222547,4.492864045392462
7.526295180222547,6.668161009627694
7.526295180222547,7.142593446758933
7.526295180222547,1.6538773505730218
7.526295180222547,8.034794364939772
7.526295180222547,5.301410534604933
7.526295180222547,4.741543239789557
7.526295180222547,5.660047583771214
7.526295180222547,3.7177030413130066
7.526295180222547,5.687404464581825
7.526295180222547,2.3791265822551004
7.526295180222547,4.843429803592226
7.526295180222547,2.876682124687627
7.526295180222547,4.6165573830756
7.526295180222547,1.5966486845133756
7.526295180222547,2.8360951664756153
7.526295180222547,6.078808582810505
7.526295180222547,4.065585986107043
7.526295180222547,5.061405969198862
7.526295180222547,1.5434727569639937
7.526295180222547,6.17130741404485
7.526295180222547,3.3434065072660886
7.526295180222547,4.311414076807693
7.526295180222547,7.003500233418352
7.526295180222547,5.4197248105200275
7.526295180222547,2.4566539074549127
7.526295180222547,7.847929087047882
7.526295180222547,7.41055659352686
7.526295180222547,1.8990288032123068
7.526295180222547,5.5600182928133695
7.526295180222547,4.043101164437187
7.526295180222547,5.80500534238792
7.526295180222547,7.994268570067383
7.526295180222547,9.922279144853409
7.526295180222547,2.2460720223500212
7.526295180222547,1.3687882907688114
7.526295180222547,12.447604342630298
7.526295180222547,7.501785659050973
7.526295180222547,1.5007260770649504
7.526295180222547,5.371274681491703
7.526295180222547,6.29571055893079
7.526295180222547,5.49297381569373
7.526295180222547,1.8664084027974956
7.526295180222547,2.7488718255860114
7.526295180222547,6.553626449348889
7.526295180222547,3.834396542646843
7.526295180222547,9.12406586556987
7.526295180222547,1.8492890912132531
7.526295180222547,3.7111779756540897
7.526295180222547,3.056440854358013
7.526295180222547,5.165340948303978
7.526295180222547,5.432602869421176
7.526295180222547,5.2346395817198035
7.526295180222547,8.811574081497294
7.526295180222547,1.4236075304601943
7.526295180222547,2.583862798822058
7.526295180222547,5.16237222704967
7.526295180222547,6.068273336820832
7.526295180222547,5.4419833001748295
7.526295180222547,3.6400210251103275
7.526295180222547,2.981457871937813
7.526295180222547,2.369189013760105
7.526295180222547,2.081110256476852
7.526295180222547,2.2582676392363146
7.526295180222547,1.951059352860282
7.526295180222547,8.547481646864373
7.526295180222547,1.824536612962778
7.526295180222547,5.344224388162321
7.526295180222547,6.198075630184591
7.526295180222547,1.443711148299098
7.526295180222547,7.699209332327359
7.526295180222547,6.354845458667336
7.526295180222547,5.41064755750554
7.526295180222547,4.909696892195014
7.526295180222547,4.187108460158941
7.526295180222547,3.9152253299685573
7.526295180222547,4.639086151783805
7.526295180222547,4.619866644635504
7.526295180222547,3.1132636726301293
7.526295180222547,5.697544744553893
7.526295180222547,3.581327882065561
7.526295180222547,1.5487387324931903
7.526295180222547,5.670438305151904
7.526295180222547,5.752063090693692
7.526295180222547,5.667740549946342
7.526295180222547,2.1624622015781085
7.526295180222547,5.717456695735994
7.526295180222547,4.0556428771523105
7.526295180222547,6.601638506569477
7.526295180222547,4.427261889953383
7.526295180222547,9.881244080169129
7.526295180222547,7.200390733882701
7.526295180222547,3.4505428488640804
7.526295180222547,3.7998257459797533
7.526295180222547,5.636235881117105
7.526295180222547,1.7986917432877532
7.526295180222547,7.318207824129548
7.526295180222547,3.50721624576931
7.526295180222547,1.1441293020002186
7.526295180222547,2.2641043722307868
7.526295180222547,8.009757314342739
7.526295180222547,7.391709797634312
7.526295180222547,2.039574422788836
7.526295180222547,1.143856436554146
7.526295180222547,6.038660902651131
7.526295180222547,4.736020611327209
7.526295180222547,2.0145056583619714
7.526295180222547,2.332095336735332
7.526295180222547,3.940415840798826
7.526295180222547,1.984691627423158
7.526295180222547,2.031254704602721
7.526295180222547,5.540152525521688
7.526295180222547,3.8492017197596615
7.526295180222547,6.165398581842191
7.526295180222547,5.116248405690878
7.526295180222547,4.68771162495087
7.526295180222547,5.943618690746934
7.526295180222547,7.214874472943256
7.526295180222547,5.241929293579336
7.526295180222547,3.9775105834093987
7.526295180222547,7.94109730367768
7.526295180222547,1.8373683042423123
7.526295180222547,4.220505298698404
7.526295180222547,9.563579955253203
7.526295180222547,3.9205499795037744
7.526295180222547,4.494575446412524
7.526295180222547,9.264879204384414
7.526295180222547,4.219566034946024
7.526295180222547,1.2126795632483
7.526295180222547,0.6369325074441782
7.526295180222547,7.272908048451118
7.526295180222547,1.7058601552223704
7.526295180222547,5.357628936932113
7.526295180222547,1.9339212996963941
7.526295180222547,2.7188843985358226
7.526295180222547,1.1567895468006393
7.526295180222547,7.54854148190361
7.526295180222547,7.557421728028836
7.526295180222547,3.1408008739760627
7.526295180222547,6.320127809694478
7.526295180222547,5.06591357977943
7.526295180222547,7.022009294179034
7.526295180222547,8.391067196669837
7.526295180222547,3.709648550076792
7.526295180222547,5.453975368745042
7.526295180222547,5.130979267381032
7.526295180222547,1.7775601658958466
7.526295180222547,9.796272047705235
7.526295180222547,9.466049198299771
7.526295180222547,4.3939708723326625
7.526295180222547,4.219767032886679
7.526295180222547,5.057395486064407
7.526295180222547,4.862207118391331
7.526295180222547,9.3130097746639
7.526295180222547,6.140496681115918
7.526295180222547,4.502308937081489
7.526295180222547,7.233313904618565
7.526295180222547,5.787588890043354
7.526295180222547,5.947041382615408
7.526295180222547,8.392432480674708
7.526295180222547,8.260199727183872
7.526295180222547,4.62423804804795
7.526295180222547,8.523885563604528
7.526295180222547,7.296498979354703
7.526295180222547,4.322680821085638
7.526295180222547,2.059055576331466
7.526295180222547,2.6463446526716115
7.526295180222547,10.51343487945405
7.526295180222547,5.165201355840551
7.526295180222547,5.670438305151904
7.526295180222547,3.076457267301425
7.526295180222547,7.864976326008121
7.526295180222547,5.209036811509548
7.526295180222547,1.0115720346348702
7.526295180222547,7.009900369282707
7.526295180222547,0.7334351319721941
7.526295180222547,6.674979458610547
7.526295180222547,0.7027175641374783
7.526295180222547,5.730039259056261
7.526295180222547,5.526876800701099
7.526295180222547,0.6373954138728137
7.526295180222547,2.7425969053177393
7.526295180222547,4.728982045274417
7.526295180222547,11.240019877670653
7.526295180222547,5.161228682702608
7.526295180222547,4.0009220970637145
7.526295180222547,4.260237761055077
7.526295180222547,5.027116739981337
7.526295180222547,3.5062913543545315
7.526295180222547,6.012157638398142
7.526295180222547,5.399256367390363
7.526295180222547,5.591137776089811
7.526295180222547,1.1341492617260078
7.526295180222547,3.3618892377848164
7.526295180222547,3.0844773444238207
7.526295180222547,6.703200779935585
7.526295180222547,2.1084875398283796
7.526295180222547,1.1586133494852462
7.526295180222547,7.377851964172012
7.526295180222547,2.6808888834281164
7.526295180222547,2.297841185836874
7.526295180222547,7.104805702366217
7.526295180222547,4.533408684032346
7.526295180222547,5.20012882412478
7.526295180222547,5.548658104988357
7.526295180222547,3.375959713027905
7.526295180222547,2.8960458110240475
7.526295180222547,0.6369325074441782
7.526295180222547,5.144481819921134
7.526295180222547,9.233517750733595
7.526295180222547,5.045741762145647
7.526295180222547,1.8841459121312396
7.526295180222547,3.6914597953231136
7.526295180222547,7.729119352337517
7.526295180222547,2.9898152626785373
7.526295180222547,9.276621917291026
7.526295180222547,6.5361164474898725
7.526295180222547,4.367788198572777
7.526295180222547,6.043731325178823
7.526295180222547,6.777451595077475
7.526295180222547,5.5040441358469065
7.526295180222547,2.729925517692677
7.526295180222547,7.9141887520680845
7.526295180222547,1.941338042192534
7.526295180222547,9.436595955214216
7.526295180222547,1.231033576941729
7.526295180222547,2.5865686758668067
7.526295180222547,4.720747070365422
7.526295180222547,1.7003269889189614
7.526295180222547,4.762902784703159
7.526295180222547,6.630839403463602
7.526295180222547,4.879155821660431
7.526295180222547,7.811693190241684
7.526295180222547,1.0627934468907099
7.526295180222547,5.259632472387862
7.526295180222547,6.044853216339115
7.526295180222547,3.6075478298640506
7.526295180222547,3.810673920751739
7.526295180222547,1.7667909513440003
7.526295180222547,1.6372674072265174
7.526295180222547,1.1447538762887437
7.526295180222547,3.6336632063701764
7.526295180222547,12.83057856846
7.526295180222547,9.296614998689149
7.526295180222547,3.8782726368381595
7.526295180222547,4.663552747698975
7.526295180222547,11.855774240108781
7.526295180222547,3.8323436886001154
7.526295180222547,5.820662367672366
7.526295180222547,1.905670403735597
7.526295180222547,4.4154735615852285
7.526295180222547,3.199985232069045
7.526295180222547,2.8903830281060845
7.526295180222547,6.895938691907231
7.526295180222547,0.7111731425383752
7.526295180222547,5.2987443583816525
7.526295180222547,10.331028246480512
7.526295180222547,4.187217219076038
7.526295180222547,1.7116591671976027
7.526295180222547,1.5051159501937692
7.526295180222547,5.431186484243273
7.526295180222547,2.9712913965956798
7.526295180222547,3.7341515699518295
7.526295180222547,10.243445881388327
7.526295180222547,4.660447614514837
7.526295180222547,7.197084087100793
7.526295180222547,4.853660590002076
7.526295180222547,6.722605818363271
7.526295180222547,6.059618507477134
7.526295180222547,3.132735758618095
7.526295180222547,4.16512437293479
7.526295180222547,4.6679057455192305
7.526295180222547,5.7125807508367155
7.526295180222547,6.3267465028689
7.526295180222547,4.664230479549651
7.526295180222547,7.7647139728935795
7.526295180222547,9.946405149132472
7.526295180222547,10.743202784192153
7.526295180222547,4.637078839817073
7.526295180222547,5.74312558606546
7.526295180222547,2.318194824468059
7.526295180222547,4.7797077131971
7.526295180222547,1.2126795632483
7.526295180222547,6.468750316358763
7.526295180222547,5.9276975715068465
7.526295180222547,1.527816126758169
7.526295180222547,5.515454728409161
7.526295180222547,4.898340776486698
7.526295180222547,3.4017024751887424
7.526295180222547,3.6061606932336017
7.526295180222547,0.6266791291055285
7.526295180222547,6.2196636505622465
7.526295180222547,9.59507711459247
7.526295180222547,6.441934473193243
7.526295180222547,4.081099603258761
7.526295180222547,3.7301565503363387
7.526295180222547,1.478584975559148
7.526295180222547,2.333646343627121
7.526295180222547,11.860808556630055
7.526295180222547,11.261125023236996
7.526295180222547,0.6480407422707338
7.526295180222547,2.8298509899969515
7.526295180222547,4.439529961018122
7.526295180222547,6.009491647104423
7.526295180222547,5.644365245307207
7.526295180222547,0.6123239806176662
7.526295180222547,2.504455831681598
7.526295180222547,0.8875555456389843
7.526295180222547,2.4611728160526014
7.526295180222547,6.11433011692538
7.526295180222547,5.212314243006743
7.526295180222547,7.914981702060029
7.526295180222547,6.294274063595475
7.526295180222547,6.2237545684121125
7.526295180222547,6.951322759818662
7.526295180222547,1.835737458993825
7.526295180222547,6.487730344850919
7.526295180222547,8.14277292176047
7.526295180222547,13.558306246521674
7.526295180222547,0.7241768311194238
7.526295180222547,4.672330716778684
7.526295180222547,8.179499184657923
7.526295180222547,6.379697659102962
7.526295180222547,2.512441484916646
7.526295180222547,3.923541176191091
7.526295180222547,3.069133852519276
7.526295180222547,6.91993406608149
7.526295180222547,9.910986418417636
7.526295180222547,4.637078839817073
7.526295180222547,4.683667238732722
7.526295180222547,2.5179019694605813
7.526295180222547,7.586329705927861
7.526295180222547,4.009286970447818
7.526295180222547,0.22137192579822929
7.526295180222547,5.296393817840085
7.526295180222547,5.301173005096174
7.526295180222547,1.7172196887715145
7.526295180222547,7.011065670179168
7.526295180222547,2.6662873080643985
7.526295180222547,3.8734132773717183
7.526295180222547,5.4358900538047354
7.526295180222547,3.9867619851069827
7.526295180222547,4.8836030814579825
7.526295180222547,3.420717003285214
7.526295180222547,6.4979249248577124
7.526295180222547,3.337831024555527
7.526295180222547,9.206612139148092
7.526295180222547,6.238649015051399
7.526295180222547,0.6389496532363669
7.526295180222547,9.969352564933157
7.526295180222547,1.048986911780515
7.526295180222547,4.630438093067864
7.526295180222547,3.165289416060025
7.526295180222547,10.222353500524505
7.526295180222547,4.036457791933423
7.526295180222547,2.959416882755462
7.526295180222547,3.573355825320534
7.526295180222547,6.490929045014486
7.526295180222547,8.575839516191621
7.526295180222547,4.567361106911962
7.526295180222547,2.9676977649761715
7.526295180222547,2.627342871192077
7.526295180222547,4.1457036318027916
7.526295180222547,4.961459617655551
7.526295180222547,2.663836104391455
7.526295180222547,5.14031552116948
7.526295180222547,5.917160434153
7.526295180222547,5.444974266981778
7.526295180222547,5.290094575948818
7.526295180222547,5.688375930523827
7.526295180222547,2.617555264428085
7.526295180222547,5.294149378625896
7.526295180222547,4.599865612559912
7.526295180222547,2.5391874872540896
7.526295180222547,9.011352622257974
7.526295180222547,8.395997149319689
7.526295180222547,6.672609858130139
7.526295180222547,5.412175959616586
7.526295180222547,4.514938686330231
7.526295180222547,7.372390455537601
7.526295180222547,2.462724268050172
7.526295180222547,2.64079394649535
7.526295180222547,6.909036658291094
7.526295180222547,3.1024604660144544
7.526295180222547,2.576608908035586
7.526295180222547,3.724081011430304
7.526295180222547,8.267852491943522
7.526295180222547,2.0090566780235455
7.526295180222547,6.787791007168224
7.526295180222547,3.8050608209197754
7.526295180222547,4.129588447445304
7.526295180222547,2.6293339015833443
7.526295180222547,4.968435881591848
7.526295180222547,5.915556316495935
7.526295180222547,1.8914855224436184
7.526295180222547,8.846033799456642
7.526295180222547,2.5996312035498703
7.526295180222547,3.9346370003282223
7.526295180222547,0.9556462772671798
7.526295180222547,1.6538773505730218
7.526295180222547,0.7536510197512402
7.526295180222547,1.4516652462363184
7.526295180222547,3.87635389113908
7.526295180222547,7.995752571250724
7.526295180222547,1.1543260606442876
7.526295180222547,3.038075157152863
7.526295180222547,3.2822197449998862
7.526295180222547,4.922055079853135
7.526295180222547,3.448332941076524
7.526295180222547,0.38021976285904113
7.526295180222547,1.8344719106700487
7.526295180222547,7.85477885144847
7.526295180222547,6.799173057972804
7.526295180222547,9.405576483483834
7.526295180222547,6.831942023829634
7.526295180222547,7.369641873893047
7.526295180222547,6.865037601234504
7.526295180222547,2.9612410914469582
7.526295180222547,3.840436869804756
7.526295180222547,4.430254711912235
7.526295180222547,1.1038222845748833
7.526295180222547,6.9000891382891725
7.526295180222547,2.602271779968257
7.526295180222547,3.1774627034013294
7.526295180222547,0.9555004132059478
7.526295180222547,4.395798249284905
7.526295180222547,8.167123876566382
7.526295180222547,4.192908648416605
7.526295180222547,7.210022025089653
7.526295180222547,4.086088536808011
7.526295180222547,1.061229915259731
7.526295180222547,3.466243217872858
7.526295180222547,1.37762100307991
7.526295180222547,6.537389442154335
7.526295180222547,6.138737901758763
7.526295180222547,8.078219694339678
7.526295180222547,4.824008474859342
7.526295180222547,11.750952596377967
7.526295180222547,2.9941719871804295
7.526295180222547,5.12853727672157
7.526295180222547,6.0786274555443836
7.526295180222547,1.1441293020002186
7.526295180222547,5.697346583814252
7.526295180222547,0.8350903888361842
7.526295180222547,3.814096236401153
7.526295180222547,4.254146107297645
7.526295180222547,4.202992184255933
7.526295180222547,4.580585958454385
7.526295180222547,1.3047195848329762
7.526295180222547,3.9391415814592308
7.526295180222547,3.1009224159528426
7.526295180222547,3.4112213920244674
7.526295180222547,6.330588123418222
7.526295180222547,4.012853338659491
7.526295180222547,2.1872364432729823
7.526295180222547,4.054824774873445
7.526295180222547,3.50721624576931
7.526295180222547,7.803032616953209
7.526295180222547,3.618103879915806
7.526295180222547,2.2460720223500212
7.526295180222547,3.1530779450712934
7.526295180222547,1.1660415963901491
7.526295180222547,2.90457217589755
7.526295180222547,3.473563891912601
7.526295180222547,4.826921701453753
7.526295180222547,3.1806648297386237
7.526295180222547,5.040322525199693
7.526295180222547,2.116629095541624
7.526295180222547,5.121311598548929
7.526295180222547,3.443760066497994
7.526295180222547,4.543013709922161
7.526295180222547,2.2499610126375473
7.526295180222547,1.4012635150063515
7.526295180222547,5.828259575500376
7.526295180222547,1.764171947864111
7.526295180222547,7.910607043615797
7.526295180222547,3.380481626819363
7.526295180222547,3.32454741328643
7.526295180222547,3.3379123572014686
7.526295180222547,1.120655309071478
7.526295180222547,1.0250874147486582
7.526295180222547,1.5856330988695202
7.526295180222547,8.404442035675412
7.526295180222547,3.8958308878537644
7.526295180222547,5.5803523768913745
7.526295180222547,4.624244224090785
7.526295180222547,4.168057586535102
7.526295180222547,5.640544466971937
7.526295180222547,9.014216686318475
7.526295180222547,2.398480320884747
7.526295180222547,5.219473790403277
7.526295180222547,3.801660518320529
7.526295180222547,9.732088415686833
7.526295180222547,4.652181874379458
7.526295180222547,0.39335313633098895
7.526295180222547,3.639071106419191
7.526295180222547,5.1192218917447
7.526295180222547,4.840675158462664
7.526295180222547,3.324315619190549
7.526295180222547,3.262957995059901
7.526295180222547,6.923655149783255
7.526295180222547,11.223560973718362
7.526295180222547,5.356637573366611
7.526295180222547,10.51189036856033
7.526295180222547,3.0784155622989653
7.526295180222547,0.6138105649111069
7.526295180222547,5.038275722616384
7.526295180222547,2.6424001620947744
7.526295180222547,3.8775936936188278
7.526295180222547,6.189078994431927
7.526295180222547,10.046852503941466
7.526295180222547,4.898635565054451
7.526295180222547,3.8916450524317834
7.526295180222547,5.923657164919634
7.526295180222547,2.3759639192625883
7.526295180222547,1.6031255246476954
7.526295180222547,6.942968016738584
7.526295180222547,4.184889637727556
7.526295180222547,3.298067160305978
7.526295180222547,8.652475064514675
7.526295180222547,7.878549799949797
7.526295180222547,6.711276377622924
7.526295180222547,4.821328128043639
7.526295180222547,6.51432293934941
7.526295180222547,6.271086585688196
7.526295180222547,6.823837028370598
7.526295180222547,6.33691752427227
7.526295180222547,6.429115107591157
7.526295180222547,5.552936908736693
7.526295180222547,3.7769704717560555
7.526295180222547,2.1783945474051847
7.526295180222547,3.2470480699627577
7.526295180222547,1.9769441571901525
7.526295180222547,8.891553100250617
7.526295180222547,3.773214922936426
7.526295180222547,8.823124925635373
7.526295180222547,3.175705332572778
7.526295180222547,8.442931179820437
7.526295180222547,4.918270594318751
7.526295180222547,4.506601501908445
7.526295180222547,5.87823814239002
7.526295180222547,4.83320239299158
7.526295180222547,4.613630543846486
7.526295180222547,7.164616116368581
7.526295180222547,4.328495806389117
7.526295180222547,2.4992361426558194
7.526295180222547,3.6664687627527726
7.526295180222547,4.055385214972591
7.526295180222547,7.703953244018231
7.526295180222547,3.530479129836131
7.526295180222547,4.0632197384897
7.526295180222547,5.5968394784900575
7.526295180222547,5.991860262516132
7.526295180222547,2.2294022675394456
7.526295180222547,6.050174408944356
7.526295180222547,4.8371196851432625
7.526295180222547,5.415893786445208
7.526295180222547,0.4467373362650764
7.526295180222547,11.725004841671277
7.526295180222547,1.970730441687248
7.526295180222547,1.5495650127827407
7.526295180222547,9.283167360804267
7.526295180222547,4.436659521855876
7.526295180222547,3.4054899621509045
7.526295180222547,12.78436803595962
7.526295180222547,2.360016192018592
7.526295180222547,1.7624455322801378
7.526295180222547,6.575798492249957
7.526295180222547,3.219057137132622
7.526295180222547,5.759662458144596
7.526295180222547,4.254146107297645
7.526295180222547,5.579355106386546
7.526295180222547,10.255962565184253
7.526295180222547,3.5859406304725447
7.526295180222547,6.706325526441839
7.526295180222547,4.2731334592287045
7.526295180222547,3.7992638451984453
7.526295180222547,2.9855518910096746
7.526295180222547,5.570333765628882
7.526295180222547,5.853885511171858
7.526295180222547,5.819539007379626
7.526295180222547,4.455376206924547
7.526295180222547,2.1222681123542464
7.526295180222547,12.373677530677496
7.526295180222547,4.828462456231485
7.526295180222547,2.126281877196822
7.526295180222547,8.981053331439186
7.526295180222547,5.33878220691642
7.526295180222547,3.538789081140269
7.526295180222547,4.827170112458118
7.526295180222547,2.047502219711454
7.526295180222547,0.4361870532864543
7.526295180222547,0.6149047890206447
7.526295180222547,4.012752200810891
7.526295180222547,1.7559144898712764
7.526295180222547,1.7940957710518137
7.526295180222547,6.119277447012094
7.526295180222547,2.010666782874753
7.526295180222547,3.8839886089263564
7.526295180222547,4.215338420018407
7.526295180222547,9.115789668184007
7.526295180222547,4.324644523673002
7.526295180222547,4.958701561664267
7.526295180222547,2.0959793746607107
7.526295180222547,3.6453522455315497
7.526295180222547,3.2998439190130653
7.526295180222547,3.520179005410286
7.526295180222547,2.226546871882172
7.526295180222547,1.8766022229011214
7.526295180222547,1.955786531237896
7.526295180222547,3.623558347033574
7.526295180222547,2.348915877017098
7.526295180222547,3.923541176191091
7.526295180222547,3.487532588122982
7.526295180222547,14.387784520669966
7.526295180222547,5.399256367390363
7.526295180222547,6.405831537892764
7.526295180222547,3.3541947179324265
7.526295180222547,3.3495551957005203
7.526295180222547,2.437945294287539
7.526295180222547,2.4028038520018993
7.526295180222547,10.134698393228234
7.526295180222547,1.1257143439848736
7.526295180222547,4.661832851235578
7.526295180222547,3.2406501727828156
7.526295180222547,0.9128265175646086
7.526295180222547,6.606422601087724
7.526295180222547,5.797232451474499
7.526295180222547,4.199845844794581
7.526295180222547,2.930059169897343
7.526295180222547,8.844059401828096
7.526295180222547,4.238373607041617
7.526295180222547,4.553898626404067
7.526295180222547,5.309215105563725
7.526295180222547,5.865206003655124
7.526295180222547,5.47711540549439
7.526295180222547,3.499651082712791
7.526295180222547,1.6715102961254145
7.526295180222547,1.5973379016045872
7.526295180222547,2.3443394302091054
7.526295180222547,3.72276700012873
7.526295180222547,1.3191370390555361
7.526295180222547,7.358539562260609
7.526295180222547,2.4251415051161205
7.526295180222547,3.9740391535674124
7.526295180222547,5.388026345489318
7.526295180222547,2.5528527344035687
7.526295180222547,3.0173198790715685
7.526295180222547,0.9280984013942081
7.526295180222547,3.4037045125446617
7.526295180222547,3.658686734035477
7.526295180222547,1.8277825478819738
7.526295180222547,4.266536014808857
7.526295180222547,4.23055357206337
7.526295180222547,6.718635733685841
7.526295180222547,1.7496102479156244
7.526295180222547,2.6074488336093813
7.526295180222547,5.379733567793782
7.526295180222547,7.611637672912179
7.526295180222547,7.378324333134533
7.526295180222547,6.447612430740654
7.526295180222547,4.181837825409307
7.526295180222547,1.609738101766567
7.526295180222547,4.433504466754517
7.526295180222547,3.0051428537383718
7.526295180222547,1.2846639351930165
7.526295180222547,2.745919263792866
7.526295180222547,5.89225202157961
7.526295180222547,6.540137289349525
7.526295180222547,9.847088346217355
7.526295180222547,3.1659739988129605
7.526295180222547,3.1474397083240517
7.526295180222547,5.477305710483571
7.526295180222547,7.018494655943423
7.526295180222547,7.040271492846042
7.526295180222547,3.6664687627527726
7.526295180222547,6.1668242678475576
7.526295180222547,4.7459035402773635
7.526295180222547,6.653834912836719
7.526295180222547,1.522006424451318
7.526295180222547,4.06727386875082
7.526295180222547,2.469554708878411
7.526295180222547,5.802992469608738
7.526295180222547,2.9119146447533275
7.526295180222547,8.434537151071533
7.526295180222547,1.580896975890316
7.526295180222547,6.024731892266396
7.526295180222547,1.0893635302783948
7.526295180222547,6.905706834999176
7.526295180222547,4.024467709151917
7.526295180222547,5.456587379981672
7.526295180222547,8.191364637655104
7.526295180222547,5.933738409256954
7.526295180222547,8.362300878663747
7.526295180222547,2.705691760532029
7.526295180222547,9.065547536020668
7.526295180222547,6.042631260637758
7.526295180222547,0.8916819553128219
7.526295180222547,1.5487387324931903
7.526295180222547,5.626800916740067
7.526295180222547,2.6450103840914494
7.526295180222547,2.789512896847961
7.526295180222547,1.7410306598839849
7.526295180222547,5.162039515636065
7.526295180222547,3.2228018832225476
7.526295180222547,2.659439481097317
7.526295180222547,7.307262516927151
7.526295180222547,4.196447121497049
7.526295180222547,3.2456076051394023
7.526295180222547,0.5829904730618612
7.526295180222547,6.995208509981597
7.526295180222547,1.4644963216276137
7.526295180222547,2.756592450965194
7.526295180222547,7.8830641205230565
7.526295180222547,3.466243217872858
7.526295180222547,5.750847931685877
7.526295180222547,5.564617838307053
7.526295180222547,7.101065139331338
7.526295180222547,5.02574322172639
7.526295180222547,0.4361870532864543
7.526295180222547,2.760845737838474
7.526295180222547,6.811628493426853
7.526295180222547,4.722806791753811
7.526295180222547,3.552985926845878
7.526295180222547,5.5572420656447745
7.526295180222547,8.897247183901994
7.526295180222547,5.318529061807692
7.526295180222547,2.32199816214785
7.526295180222547,7.283871109019175
7.526295180222547,3.117657223079519
7.526295180222547,2.5442387513453757
7.526295180222547,5.242792108729287
7.526295180222547,1.5903008966116705
7.526295180222547,6.357544256230784
7.526295180222547,3.924163159843219
7.526295180222547,1.7986917432877532
7.526295180222547,2.4806230415409036
7.526295180222547,4.088340974235948
7.526295180222547,5.142435307157003
7.526295180222547,0.874520219880129
7.526295180222547,4.596244621067434
7.526295180222547,5.5566253549682205
7.526295180222547,6.894796645428104
7.526295180222547,5.7125807508367155
7.526295180222547,0.8543007991612789
7.526295180222547,3.5414820494739025
7.526295180222547,2.448227690658363
7.526295180222547,3.07209413107868
7.526295180222547,3.9382620287982872
7.526295180222547,1.8391810650157234
7.526295180222547,4.523349698159556
7.526295180222547,3.9010674503699128
7.526295180222547,3.457603556034959
7.526295180222547,4.709803593389516
7.526295180222547,4.121432345263874
7.526295180222547,2.1354184548677733
7.526295180222547,1.1447253398014487
7.526295180222547,2.930299125046156
7.526295180222547,1.9893711890612937
7.526295180222547,1.120655309071478
7.526295180222547,1.2715162610774786
7.526295180222547,3.8490678372502125
7.526295180222547,5.039063388300885
7.526295180222547,4.167502208012755
7.526295180222547,2.588078335559422
